session_id	query_text	serp_pos	url	is_click	total_view_time
167084	30854	5	25152	True	-1
167084	30854	6	25097	False	-1
167084	30854	7	25142	False	-1
167084	30854	8	25146	False	-1
167084	30854	9	25144	False	-1
356531	30854	0	25133	True	6
356531	30854	1	25125	False	-1
356531	30854	2	25123	False	-1
356531	30854	3	25115	False	-1
356531	30854	4	25153	False	-1
356531	30854	5	25152	False	-1
356531	30854	6	25097	False	-1
356531	30854	7	25142	False	-1
356531	30854	8	25146	False	-1
356531	30854	9	25144	False	-1
186067	30854	0	25133	True	8
186067	30854	1	25125	False	-1
186067	30854	2	25123	False	-1
186067	30854	3	25115	False	-1
186067	30854	4	25153	False	-1
186067	30854	5	25152	False	-1
186067	30854	6	25097	False	-1
186067	30854	7	25142	False	-1
186067	30854	8	25146	False	-1
186067	30854	9	25144	False	-1
466345	30854	0	25133	True	-1
466345	30854	1	25125	False	-1
466345	30854	2	25123	False	-1
466345	30854	3	25115	False	-1
466345	30854	4	25153	True	-1
466345	30854	5	25152	False	-1
466345	30854	6	25097	False	-1
466345	30854	7	25142	False	-1
466345	30854	8	25146	False	-1
466345	30854	9	25144	False	-1
80533	30854	0	25133	True	-1
80533	30854	1	25125	True	-1
80533	30854	2	25123	False	-1
80533	30854	3	25115	False	-1
80533	30854	4	25153	False	-1
80533	30854	5	25152	False	-1
80533	30854	6	25097	False	-1
80533	30854	7	25142	False	-1
80533	30854	8	25146	False	-1
80533	30854	9	25144	False	-1
491153	30854	0	25133	False	-1
491153	30854	1	25125	False	-1
491153	30854	2	25123	True	2
491153	30854	3	25115	False	-1
491153	30854	4	25153	False	-1
491153	30854	5	25152	True	-1
491153	30854	6	25097	False	-1
491153	30854	7	25142	False	-1
491153	30854	8	25146	False	-1
491153	30854	9	25144	False	-1
389995	30854	0	25133	True	184
389995	30854	1	25125	False	-1
389995	30854	2	25123	False	-1
389995	30854	3	25115	False	-1
389995	30854	4	25153	False	-1
389995	30854	5	25152	False	-1
389995	30854	6	25097	False	-1
389995	30854	7	25142	False	-1
389995	30854	8	25146	False	-1
389995	30854	9	25144	False	-1
447560	30854	0	25133	True	2
447560	30854	1	25125	False	-1
447560	30854	2	25123	True	-1
447560	30854	3	25115	False	-1
447560	30854	4	25153	True	-1
447560	30854	5	25152	False	-1
447560	30854	6	25097	False	-1
447560	30854	7	25142	False	-1
447560	30854	8	25146	False	-1
447560	30854	9	25144	False	-1
424545	30854	0	25133	False	-1
424545	30854	1	25125	False	-1
424545	30854	2	25123	False	-1
424545	30854	3	25115	False	-1
424545	30854	4	25153	False	-1
424545	30854	5	25152	True	-1
424545	30854	6	25097	False	-1
424545	30854	7	25142	False	-1
424545	30854	8	25146	True	-1
424545	30854	9	25144	True	-1
47374	30854	0	25133	True	2
47374	30854	1	25125	False	-1
47374	30854	2	25123	False	-1
47374	30854	3	25115	True	-1
47374	30854	4	25153	False	-1
47374	30854	5	25152	False	-1
47374	30854	6	25097	False	-1
47374	30854	7	25142	False	-1
47374	30854	8	25146	False	-1
47374	30854	9	25144	False	-1
303457	30854	0	25133	False	-1
303457	30854	1	25125	False	-1
303457	30854	2	25123	False	-1
303457	30854	3	25121	False	-1
303457	30854	4	25119	False	-1
303457	30854	5	25117	False	-1
303457	30854	6	25115	True	1754
303457	30854	7	25153	False	-1
303457	30854	8	25152	False	-1
303457	30854	9	25150	False	-1
330569	30854	0	25133	False	-1
330569	30854	1	25125	False	-1
330569	30854	2	25123	False	-1
330569	30854	3	25115	False	-1
330569	30854	4	25153	False	-1
330569	30854	5	25152	False	-1
330569	30854	6	25097	False	-1
330569	30854	7	25142	True	-1
330569	30854	8	25146	True	-1
330569	30854	9	25144	False	-1
19212	30854	0	25133	True	2
19212	30854	1	25125	False	-1
19212	30854	2	25123	False	-1
19212	30854	3	25121	False	-1
19212	30854	4	25119	False	-1
19212	30854	5	25117	False	-1
19212	30854	6	25115	True	-1
19212	30854	7	25153	False	-1
19212	30854	8	25152	True	-1
19212	30854	9	25097	False	-1
80468	30854	0	25133	True	408
80468	30854	1	25125	False	-1
80468	30854	2	25123	False	-1
80468	30854	3	25115	False	-1
80468	30854	4	25153	False	-1
80468	30854	5	25152	False	-1
80468	30854	6	25097	False	-1
80468	30854	7	25142	False	-1
80468	30854	8	25146	False	-1
80468	30854	9	25144	False	-1
312962	30854	0	25133	True	-1
312962	30854	1	25125	False	-1
312962	30854	2	25123	False	-1
312962	30854	3	25115	False	-1
312962	30854	4	25153	False	-1
312962	30854	5	25152	True	-1
312962	30854	6	25097	False	-1
312962	30854	7	25142	False	-1
312962	30854	8	25146	False	-1
312962	30854	9	25144	False	-1
32746	30854	0	25133	True	64
32746	30854	1	25125	False	-1
32746	30854	2	25123	False	-1
32746	30854	3	25115	False	-1
32746	30854	4	25153	False	-1
32746	30854	5	25152	False	-1
32746	30854	6	25097	False	-1
32746	30854	7	25142	False	-1
32746	30854	8	25146	False	-1
32746	30854	9	25144	False	-1
14032	30854	0	25133	True	2
14032	30854	1	25125	False	-1
14032	30854	2	25123	False	-1
14032	30854	3	25115	False	-1
14032	30854	4	25153	False	-1
14032	30854	5	25152	False	-1
14032	30854	6	25097	False	-1
14032	30854	7	25142	False	-1
14032	30854	8	25146	False	-1
14032	30854	9	25144	False	-1
227673	30854	0	25133	True	4
227673	30854	1	25125	True	2
227673	30854	2	25123	True	10
227673	30854	3	25115	False	-1
227673	30854	4	25153	False	-1
227673	30854	5	25152	False	-1
227673	30854	6	25097	False	-1
227673	30854	7	25142	False	-1
227673	30854	8	25146	False	-1
227673	30854	9	25144	False	-1
239301	30854	0	25133	True	2
239301	30854	1	25125	False	-1
239301	30854	2	25123	False	-1
239301	30854	3	25115	False	-1
239301	30854	4	25153	False	-1
239301	30854	5	25152	False	-1
239301	30854	6	25097	False	-1
239301	30854	7	25142	False	-1
239301	30854	8	25146	False	-1
239301	30854	9	25144	False	-1
18809	30854	0	25133	True	-1
18809	30854	1	25125	False	-1
18809	30854	2	25123	True	-1
18809	30854	3	25115	True	-1
18809	30854	4	25153	False	-1
18809	30854	5	25152	False	-1
18809	30854	6	25097	False	-1
18809	30854	7	25142	False	-1
18809	30854	8	25146	False	-1
18809	30854	9	25144	False	-1
184491	30854	0	25141	True	3
184491	30854	1	25140	False	-1
184491	30854	2	565058	False	-1
184491	30854	3	400664	False	-1
184491	30854	4	565056	False	-1
184491	30854	5	565057	False	-1
184491	30854	6	565088	False	-1
184491	30854	7	565055	False	-1
184491	30854	8	565054	False	-1
184491	30854	9	565052	False	-1
235783	30854	0	25133	True	6
235783	30854	1	25125	False	-1
235783	30854	2	25123	False	-1
235783	30854	3	25115	False	-1
235783	30854	4	25153	False	-1
235783	30854	5	25152	False	-1
235783	30854	6	25097	False	-1
235783	30854	7	25142	False	-1
235783	30854	8	25146	False	-1
235783	30854	9	25144	False	-1
304247	30854	0	25133	True	66
304247	30854	1	25125	False	-1
304247	30854	2	25123	False	-1
304247	30854	3	25115	False	-1
304247	30854	4	25153	False	-1
304247	30854	5	25152	False	-1
304247	30854	6	25097	False	-1
304247	30854	7	25142	False	-1
304247	30854	8	25146	False	-1
304247	30854	9	25144	False	-1
172491	30854	0	25133	True	9440
172491	30854	1	25125	False	-1
172491	30854	2	25123	True	14
172491	30854	3	25115	False	-1
172491	30854	4	25153	False	-1
172491	30854	5	25152	False	-1
172491	30854	6	25097	False	-1
172491	30854	7	25038	False	-1
172491	30854	8	25060	False	-1
172491	30854	9	25142	False	-1
2114	30854	0	25133	True	2272
2114	30854	1	25125	False	-1
2114	30854	2	25123	False	-1
2114	30854	3	25115	False	-1
2114	30854	4	25153	False	-1
2114	30854	5	25152	False	-1
2114	30854	6	25097	False	-1
2114	30854	7	25038	False	-1
2114	30854	8	25060	False	-1
2114	30854	9	25142	False	-1
181348	30854	0	25133	True	26
181348	30854	1	25125	False	-1
181348	30854	2	25123	False	-1
181348	30854	3	25115	False	-1
181348	30854	4	25153	False	-1
181348	30854	5	25152	False	-1
181348	30854	6	25097	False	-1
181348	30854	7	25142	False	-1
181348	30854	8	25146	False	-1
181348	30854	9	25144	False	-1
40998	30854	0	25133	True	5482
40998	30854	1	25125	False	-1
40998	30854	2	25123	False	-1
40998	30854	3	25115	False	-1
40998	30854	4	25153	False	-1
40998	30854	5	25152	False	-1
40998	30854	6	25097	False	-1
40998	30854	7	25142	False	-1
40998	30854	8	25146	False	-1
40998	30854	9	25144	False	-1
263776	30854	0	25133	True	6
263776	30854	1	25125	False	-1
263776	30854	2	25123	False	-1
263776	30854	3	25115	False	-1
263776	30854	4	25153	False	-1
263776	30854	5	25152	False	-1
263776	30854	6	25097	False	-1
263776	30854	7	25142	False	-1
263776	30854	8	25146	False	-1
263776	30854	9	25144	False	-1
466947	30854	0	25133	True	8
466947	30854	1	25125	True	-1
466947	30854	2	25123	True	12
466947	30854	3	25121	False	-1
466947	30854	4	25119	False	-1
466947	30854	5	25117	False	-1
466947	30854	6	25115	False	-1
466947	30854	7	25153	False	-1
466947	30854	8	25152	False	-1
466947	30854	9	25097	False	-1
332355	30854	0	25133	True	14
332355	30854	1	25125	False	-1
332355	30854	2	25123	False	-1
332355	30854	3	25115	False	-1
332355	30854	4	25153	False	-1
332355	30854	5	25152	False	-1
332355	30854	6	25097	False	-1
332355	30854	7	25142	False	-1
332355	30854	8	25146	False	-1
332355	30854	9	25144	False	-1
166872	30854	0	25133	True	14
166872	30854	1	25125	False	-1
166872	30854	2	25123	True	-1
166872	30854	3	25115	False	-1
166872	30854	4	25153	False	-1
166872	30854	5	25152	False	-1
166872	30854	6	25097	False	-1
166872	30854	7	25142	False	-1
166872	30854	8	25146	False	-1
166872	30854	9	25144	False	-1
207726	30854	0	25141	True	1
207726	30854	1	25140	True	1
207726	30854	2	400664	False	-1
207726	30854	3	565058	False	-1
207726	30854	4	565057	False	-1
207726	30854	5	565056	False	-1
207726	30854	6	565088	False	-1
207726	30854	7	565055	False	-1
207726	30854	8	565054	False	-1
207726	30854	9	565053	False	-1
487707	30854	0	25133	True	8
487707	30854	1	25125	False	-1
487707	30854	2	25123	False	-1
487707	30854	3	25121	False	-1
487707	30854	4	25119	False	-1
487707	30854	5	25117	False	-1
487707	30854	6	25115	False	-1
487707	30854	7	25153	False	-1
487707	30854	8	25152	False	-1
487707	30854	9	25097	False	-1
328434	30854	0	25133	True	12
328434	30854	1	25125	False	-1
328434	30854	2	25123	False	-1
328434	30854	3	25115	False	-1
328434	30854	4	25153	False	-1
328434	30854	5	25152	False	-1
328434	30854	6	25097	False	-1
328434	30854	7	25142	False	-1
328434	30854	8	25146	False	-1
328434	30854	9	25144	False	-1
317086	30854	0	25133	True	4
317086	30854	1	25125	False	-1
317086	30854	2	25123	False	-1
317086	30854	3	25115	True	-1
317086	30854	4	25153	True	-1
317086	30854	5	25152	True	-1
317086	30854	6	25097	False	-1
317086	30854	7	25142	False	-1
317086	30854	8	25146	False	-1
317086	30854	9	25144	False	-1
295330	30854	0	25133	True	-1
295330	30854	1	25125	False	-1
295330	30854	2	25123	False	-1
295330	30854	3	25115	False	-1
295330	30854	4	25153	True	-1
295330	30854	5	25152	False	-1
295330	30854	6	25097	False	-1
295330	30854	7	25142	False	-1
295330	30854	8	25146	False	-1
295330	30854	9	25144	False	-1
104483	30854	0	25141	True	2
104483	30854	1	25140	False	-1
104483	30854	2	565058	False	-1
104483	30854	3	400664	False	-1
104483	30854	4	565056	False	-1
104483	30854	5	565057	False	-1
104483	30854	6	565088	False	-1
104483	30854	7	565055	False	-1
104483	30854	8	565054	False	-1
104483	30854	9	565052	False	-1
158384	30854	0	25133	True	-1
158384	30854	1	25125	True	-1
158384	30854	2	25123	True	-1
158384	30854	3	25115	False	-1
158384	30854	4	25153	False	-1
158384	30854	5	25152	False	-1
158384	30854	6	25097	False	-1
158384	30854	7	25142	False	-1
158384	30854	8	25146	False	-1
158384	30854	9	25144	False	-1
501334	30854	0	25133	True	4
501334	30854	1	25125	True	-1
501334	30854	2	25123	False	-1
501334	30854	3	25115	False	-1
501334	30854	4	25153	False	-1
501334	30854	5	25152	False	-1
501334	30854	6	25097	False	-1
501334	30854	7	25142	False	-1
501334	30854	8	25146	False	-1
501334	30854	9	25144	False	-1
46195	30854	0	25133	True	2
46195	30854	1	25125	False	-1
46195	30854	2	25123	False	-1
46195	30854	3	25115	False	-1
46195	30854	4	25153	False	-1
46195	30854	5	25152	False	-1
46195	30854	6	25097	False	-1
46195	30854	7	25142	False	-1
46195	30854	8	25146	False	-1
46195	30854	9	25144	False	-1
238385	30854	0	25133	True	-1
238385	30854	1	25125	False	-1
238385	30854	2	25123	False	-1
238385	30854	3	25115	False	-1
238385	30854	4	25153	False	-1
238385	30854	5	25152	False	-1
238385	30854	6	25097	False	-1
238385	30854	7	25142	False	-1
238385	30854	8	25146	False	-1
238385	30854	9	25144	False	-1
129868	30854	0	25133	True	-1
129868	30854	1	25125	False	-1
129868	30854	2	25123	False	-1
129868	30854	3	25121	False	-1
129868	30854	4	25119	False	-1
129868	30854	5	25117	False	-1
129868	30854	6	25115	False	-1
129868	30854	7	25153	False	-1
129868	30854	8	25152	False	-1
129868	30854	9	25150	False	-1
158296	30854	0	25133	False	-1
158296	30854	1	25125	False	-1
158296	30854	2	25123	False	-1
158296	30854	3	25115	False	-1
158296	30854	4	25153	False	-1
158296	30854	5	25152	False	-1
158296	30854	6	25097	False	-1
158296	30854	7	25142	True	-1
158296	30854	8	25146	False	-1
158296	30854	9	25144	False	-1
51591	30854	0	25133	True	2
51591	30854	1	25125	True	-1
51591	30854	2	25123	True	-1
51591	30854	3	25115	False	-1
51591	30854	4	25153	False	-1
51591	30854	5	25152	False	-1
51591	30854	6	25097	False	-1
51591	30854	7	25142	False	-1
51591	30854	8	25146	False	-1
51591	30854	9	25144	False	-1
415194	30854	0	25133	False	-1
415194	30854	1	25125	True	2
415194	30854	2	25123	False	-1
415194	30854	3	25115	True	-1
415194	30854	4	25153	True	-1
415194	30854	5	25152	False	-1
415194	30854	6	25097	False	-1
415194	30854	7	25142	False	-1
415194	30854	8	25146	False	-1
415194	30854	9	25144	False	-1
23274	30854	0	25141	True	5
23274	30854	1	25140	False	-1
23274	30854	2	565058	False	-1
23274	30854	3	400664	False	-1
23274	30854	4	565057	False	-1
23274	30854	5	565056	False	-1
23274	30854	6	565088	False	-1
23274	30854	7	565055	False	-1
23274	30854	8	565054	False	-1
23274	30854	9	565052	False	-1
433588	30854	0	25141	True	-1
433588	30854	1	25140	False	-1
433588	30854	2	565058	False	-1
433588	30854	3	565056	False	-1
433588	30854	4	565057	False	-1
433588	30854	5	565088	True	-1
433588	30854	6	400664	False	-1
433588	30854	7	565055	False	-1
433588	30854	8	565054	False	-1
433588	30854	9	565052	False	-1
283274	30854	0	25133	False	-1
283274	30854	1	25125	False	-1
283274	30854	2	25123	False	-1
283274	30854	3	25115	False	-1
283274	30854	4	25153	False	-1
283274	30854	5	25152	False	-1
283274	30854	6	25097	False	-1
283274	30854	7	25142	True	-1
283274	30854	8	25146	False	-1
283274	30854	9	25144	False	-1
84002	30854	0	25141	True	1
84002	30854	1	25140	False	-1
84002	30854	2	400664	False	-1
84002	30854	3	565058	False	-1
84002	30854	4	565057	False	-1
84002	30854	5	565056	False	-1
84002	30854	6	565088	False	-1
84002	30854	7	565055	False	-1
84002	30854	8	565054	False	-1
84002	30854	9	565052	False	-1
159731	30854	0	25133	True	8
159731	30854	1	25125	False	-1
159731	30854	2	25123	True	-1
159731	30854	3	25115	False	-1
159731	30854	4	25153	False	-1
159731	30854	5	25152	False	-1
159731	30854	6	25097	False	-1
159731	30854	7	25142	False	-1
159731	30854	8	25146	False	-1
159731	30854	9	25144	False	-1
198783	30854	0	25133	True	4
198783	30854	1	25125	False	-1
198783	30854	2	25123	False	-1
198783	30854	3	25115	False	-1
198783	30854	4	25153	True	-1
198783	30854	5	25152	True	-1
198783	30854	6	25097	False	-1
198783	30854	7	25142	False	-1
198783	30854	8	25146	False	-1
198783	30854	9	25144	False	-1
273600	30854	0	25133	True	-1
273600	30854	1	25125	True	-1
273600	30854	2	25123	True	-1
273600	30854	3	25115	False	-1
273600	30854	4	25153	False	-1
273600	30854	5	25152	True	-1
273600	30854	6	25097	False	-1
273600	30854	7	25142	False	-1
273600	30854	8	25146	False	-1
273600	30854	9	25144	False	-1
294722	30854	0	25133	True	4
294722	30854	1	25125	False	-1
294722	30854	2	25123	False	-1
294722	30854	3	25115	False	-1
294722	30854	4	25153	False	-1
294722	30854	5	25152	True	-1
294722	30854	6	25097	False	-1
294722	30854	7	25142	False	-1
294722	30854	8	25146	False	-1
294722	30854	9	25144	False	-1
260331	30854	0	25133	True	-1
260331	30854	1	25125	False	-1
260331	30854	2	25123	False	-1
260331	30854	3	25115	False	-1
260331	30854	4	25153	False	-1
260331	30854	5	25152	False	-1
260331	30854	6	25097	False	-1
260331	30854	7	25142	False	-1
260331	30854	8	25146	False	-1
260331	30854	9	25144	False	-1
281815	30854	0	25133	True	-1
281815	30854	1	25125	False	-1
281815	30854	2	25123	False	-1
281815	30854	3	25115	False	-1
281815	30854	4	25153	False	-1
281815	30854	5	25152	True	-1
281815	30854	6	25097	False	-1
281815	30854	7	25142	False	-1
281815	30854	8	25146	False	-1
281815	30854	9	25144	False	-1
346357	30854	0	25133	True	14
346357	30854	1	25125	False	-1
346357	30854	2	25123	False	-1
346357	30854	3	25115	False	-1
346357	30854	4	25153	False	-1
346357	30854	5	25152	False	-1
346357	30854	6	25097	False	-1
346357	30854	7	25142	False	-1
346357	30854	8	25146	False	-1
346357	30854	9	25144	False	-1
23471	30854	0	25133	True	-1
23471	30854	1	25125	False	-1
23471	30854	2	25123	True	-1
23471	30854	3	25115	False	-1
23471	30854	4	25153	False	-1
23471	30854	5	25152	False	-1
23471	30854	6	25097	False	-1
23471	30854	7	25142	False	-1
23471	30854	8	25146	False	-1
23471	30854	9	25144	False	-1
142052	30854	0	25133	True	-1
142052	30854	1	25125	False	-1
142052	30854	2	25123	False	-1
142052	30854	3	25115	False	-1
142052	30854	4	25153	True	-1
142052	30854	5	25152	True	-1
142052	30854	6	25097	False	-1
142052	30854	7	25142	False	-1
142052	30854	8	25146	False	-1
142052	30854	9	25144	False	-1
411823	30854	0	25133	True	-1
411823	30854	1	25125	True	-1
411823	30854	2	25123	False	-1
411823	30854	3	25115	False	-1
411823	30854	4	25153	False	-1
411823	30854	5	25152	False	-1
411823	30854	6	25097	False	-1
411823	30854	7	25142	False	-1
411823	30854	8	25146	False	-1
411823	30854	9	25144	False	-1
471385	30854	0	25133	True	4
471385	30854	1	25125	False	-1
471385	30854	2	25123	False	-1
471385	30854	3	25115	False	-1
471385	30854	4	25153	True	-1
471385	30854	5	25152	True	-1
471385	30854	6	25097	False	-1
471385	30854	7	25142	False	-1
471385	30854	8	25146	False	-1
471385	30854	9	25144	False	-1
408979	30854	0	25133	True	6
408979	30854	1	25125	False	-1
408979	30854	2	25123	True	-1
408979	30854	3	25121	False	-1
408979	30854	4	25119	False	-1
408979	30854	5	25117	False	-1
408979	30854	6	25115	True	-1
408979	30854	7	25153	False	-1
408979	30854	8	25152	False	-1
408979	30854	9	25020	True	-1
469135	30854	0	25133	True	8
469135	30854	1	25125	False	-1
469135	30854	2	25123	True	-1
469135	30854	3	25115	False	-1
469135	30854	4	25153	False	-1
469135	30854	5	25152	False	-1
469135	30854	6	25097	False	-1
469135	30854	7	25142	False	-1
469135	30854	8	25146	False	-1
469135	30854	9	25144	False	-1
476233	30854	0	25133	True	4
476233	30854	1	25125	False	-1
476233	30854	2	25123	False	-1
476233	30854	3	25115	False	-1
476233	30854	4	25153	False	-1
476233	30854	5	25152	False	-1
476233	30854	6	25097	False	-1
476233	30854	7	25142	False	-1
476233	30854	8	25146	False	-1
476233	30854	9	25144	False	-1
431747	30854	0	25133	True	-1
431747	30854	1	25125	True	-1
431747	30854	2	25123	False	-1
431747	30854	3	25115	False	-1
431747	30854	4	25153	False	-1
431747	30854	5	25152	False	-1
431747	30854	6	25097	True	-1
431747	30854	7	25142	False	-1
431747	30854	8	25146	False	-1
431747	30854	9	25144	False	-1
21736	30854	0	25133	True	4
21736	30854	1	25125	True	-1
21736	30854	2	25123	False	-1
21736	30854	3	25115	False	-1
21736	30854	4	25153	False	-1
21736	30854	5	25152	False	-1
21736	30854	6	25097	False	-1
21736	30854	7	25142	False	-1
21736	30854	8	25146	False	-1
21736	30854	9	25144	False	-1
20983	30854	0	25133	True	-1
20983	30854	1	25125	True	-1
20983	30854	2	25123	True	2
20983	30854	3	25115	False	-1
20983	30854	4	25153	True	-1
20983	30854	5	25152	False	-1
20983	30854	6	25097	False	-1
20983	30854	7	25142	False	-1
20983	30854	8	25146	False	-1
20983	30854	9	25144	False	-1
323993	30854	0	25133	False	-1
323993	30854	1	25125	False	-1
323993	30854	2	25123	False	-1
323993	30854	3	25115	False	-1
323993	30854	4	25153	True	-1
323993	30854	5	25152	True	-1
323993	30854	6	25097	False	-1
323993	30854	7	25038	False	-1
323993	30854	8	25060	False	-1
323993	30854	9	25142	False	-1
37257	30854	0	25133	True	-1
37257	30854	1	25125	False	-1
37257	30854	2	25123	False	-1
37257	30854	3	25115	False	-1
37257	30854	4	25153	False	-1
37257	30854	5	25152	True	-1
37257	30854	6	25097	False	-1
37257	30854	7	25142	False	-1
37257	30854	8	25146	False	-1
37257	30854	9	25144	False	-1
387470	30854	0	25133	False	-1
387470	30854	1	25125	False	-1
387470	30854	2	25123	False	-1
387470	30854	3	25115	False	-1
387470	30854	4	25153	False	-1
387470	30854	5	25152	False	-1
387470	30854	6	25097	False	-1
387470	30854	7	25142	False	-1
387470	30854	8	25146	False	-1
387470	30854	9	25144	True	-1
485283	30854	0	25133	True	2
485283	30854	1	25125	False	-1
485283	30854	2	25123	True	-1
485283	30854	3	25115	False	-1
485283	30854	4	25153	False	-1
485283	30854	5	25152	False	-1
485283	30854	6	25097	False	-1
485283	30854	7	25142	False	-1
485283	30854	8	25146	False	-1
485283	30854	9	25144	False	-1
490531	30854	0	25133	True	2
490531	30854	1	25125	False	-1
490531	30854	2	25123	False	-1
490531	30854	3	25115	False	-1
490531	30854	4	25153	False	-1
490531	30854	5	25152	False	-1
490531	30854	6	25097	False	-1
490531	30854	7	25142	False	-1
490531	30854	8	25146	False	-1
490531	30854	9	25144	False	-1
41289	30854	0	25133	True	4
41289	30854	1	25125	False	-1
41289	30854	2	25123	False	-1
41289	30854	3	25121	False	-1
41289	30854	4	25119	False	-1
41289	30854	5	25117	False	-1
41289	30854	6	25115	False	-1
41289	30854	7	25153	False	-1
41289	30854	8	25152	False	-1
41289	30854	9	25097	False	-1
332029	30854	0	25133	False	-1
332029	30854	1	25125	False	-1
332029	30854	2	25123	False	-1
332029	30854	3	25115	False	-1
332029	30854	4	25153	False	-1
332029	30854	5	25152	False	-1
332029	30854	6	25097	False	-1
332029	30854	7	25142	False	-1
332029	30854	8	25146	False	-1
332029	30854	9	25144	True	-1
418789	30854	0	25133	True	388
418789	30854	1	25125	False	-1
418789	30854	2	25123	False	-1
418789	30854	3	25115	False	-1
418789	30854	4	25153	False	-1
418789	30854	5	25152	False	-1
418789	30854	6	25097	False	-1
418789	30854	7	25142	False	-1
418789	30854	8	25146	False	-1
418789	30854	9	25144	False	-1
208140	30854	0	25133	False	-1
208140	30854	1	25125	True	-1
208140	30854	2	25123	False	-1
208140	30854	3	25115	False	-1
208140	30854	4	25153	False	-1
208140	30854	5	25152	False	-1
208140	30854	6	25097	False	-1
208140	30854	7	25142	True	-1
208140	30854	8	25146	False	-1
208140	30854	9	25144	False	-1
428923	30854	0	25133	True	6
428923	30854	1	25125	False	-1
428923	30854	2	25123	False	-1
428923	30854	3	25115	False	-1
428923	30854	4	25153	False	-1
428923	30854	5	25152	False	-1
428923	30854	6	25097	False	-1
428923	30854	7	25142	False	-1
428923	30854	8	25146	False	-1
428923	30854	9	25144	False	-1
269548	30854	0	25133	True	-1
269548	30854	1	25125	False	-1
269548	30854	2	25123	False	-1
269548	30854	3	25121	False	-1
269548	30854	4	25119	False	-1
269548	30854	5	25117	True	-1
269548	30854	6	25115	False	-1
269548	30854	7	25153	False	-1
269548	30854	8	25152	False	-1
269548	30854	9	25150	False	-1
145087	30854	0	25133	True	-1
145087	30854	1	25125	False	-1
145087	30854	2	25123	False	-1
145087	30854	3	25115	False	-1
145087	30854	4	25153	True	-1
145087	30854	5	25152	False	-1
145087	30854	6	25097	False	-1
145087	30854	7	25142	False	-1
145087	30854	8	25146	False	-1
145087	30854	9	25144	False	-1
92589	30854	0	25133	True	-1
92589	30854	1	25125	False	-1
92589	30854	2	25123	False	-1
92589	30854	3	25115	False	-1
92589	30854	4	25153	False	-1
92589	30854	5	25152	False	-1
92589	30854	6	25097	False	-1
92589	30854	7	25142	False	-1
92589	30854	8	25146	False	-1
92589	30854	9	25144	False	-1
434152	30854	0	25133	True	4
434152	30854	1	25125	False	-1
434152	30854	2	25123	False	-1
434152	30854	3	25115	False	-1
434152	30854	4	25153	False	-1
434152	30854	5	25152	False	-1
434152	30854	6	25097	False	-1
434152	30854	7	25142	False	-1
434152	30854	8	25146	False	-1
434152	30854	9	25144	False	-1
71822	30854	0	25133	True	6876
71822	30854	1	25125	False	-1
71822	30854	2	25123	False	-1
71822	30854	3	25115	False	-1
71822	30854	4	25153	False	-1
71822	30854	5	25152	False	-1
71822	30854	6	25097	False	-1
71822	30854	7	25142	False	-1
71822	30854	8	25146	False	-1
71822	30854	9	25144	False	-1
422802	30854	0	25133	True	-1
422802	30854	1	25125	False	-1
422802	30854	2	25123	False	-1
422802	30854	3	25115	False	-1
422802	30854	4	25153	True	-1
422802	30854	5	25152	False	-1
422802	30854	6	25097	False	-1
422802	30854	7	25142	False	-1
422802	30854	8	25146	False	-1
422802	30854	9	25144	False	-1
483822	30854	0	25133	True	4
483822	30854	1	25125	False	-1
483822	30854	2	25123	False	-1
483822	30854	3	25115	False	-1
483822	30854	4	25153	False	-1
483822	30854	5	25152	False	-1
483822	30854	6	25097	False	-1
483822	30854	7	25142	False	-1
483822	30854	8	25146	False	-1
483822	30854	9	25144	False	-1
463722	30854	0	25133	True	76
463722	30854	1	25125	False	-1
463722	30854	2	25123	False	-1
463722	30854	3	25115	False	-1
463722	30854	4	25153	False	-1
463722	30854	5	25152	False	-1
463722	30854	6	25097	False	-1
463722	30854	7	25142	False	-1
463722	30854	8	25146	False	-1
463722	30854	9	25144	False	-1
169115	30854	0	25133	False	-1
169115	30854	1	25125	False	-1
169115	30854	2	25123	True	32
169115	30854	3	25115	False	-1
169115	30854	4	25153	False	-1
169115	30854	5	25152	False	-1
169115	30854	6	25097	False	-1
169115	30854	7	25142	False	-1
169115	30854	8	25146	False	-1
169115	30854	9	25144	False	-1
101182	30854	0	25133	True	4
101182	30854	1	25125	False	-1
101182	30854	2	25123	False	-1
101182	30854	3	25115	True	-1
101182	30854	4	25153	False	-1
101182	30854	5	25152	False	-1
101182	30854	6	25097	False	-1
101182	30854	7	25142	False	-1
101182	30854	8	25146	False	-1
101182	30854	9	25144	False	-1
163785	30854	0	25133	True	12
163785	30854	1	25125	True	-1
163785	30854	2	25123	False	-1
163785	30854	3	25121	False	-1
163785	30854	4	25119	False	-1
163785	30854	5	25117	False	-1
163785	30854	6	25115	False	-1
163785	30854	7	25153	False	-1
163785	30854	8	25152	False	-1
163785	30854	9	25097	False	-1
399560	30854	0	25133	True	3718
399560	30854	1	25125	False	-1
399560	30854	2	25123	False	-1
399560	30854	3	25115	False	-1
399560	30854	4	25153	False	-1
399560	30854	5	25152	False	-1
399560	30854	6	25097	False	-1
399560	30854	7	25142	False	-1
399560	30854	8	25146	False	-1
399560	30854	9	25144	False	-1
350782	30854	0	25141	True	2
350782	30854	1	25140	True	-1
